_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6990068cd5fe59bad8d465ee,,69.62,86.79,84.82,71.48,87;10;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771046540000
69900679d5fe59bad8d46555,,71.25,91.67,85.66,77.21,89;5;0;1,time,15,-1,12,14.99,0,37.47,false,false,english,,normal,false,false,false,,1771046521000
699005f9d5fe59bad8d461b0,,74.43,97.92,74.43,66.35,93;0;0;0,time,15,-1,3,14.99,0,1.95,false,false,english,,normal,false,false,false,,1771046393000
699005ddd5fe59bad8d460ef,,66.41,84.82,88.01,70.71,83;9;2;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771046365000
698feb20d5fe59bad8d3a99c,,62.42,93.1,67.22,74.66,78;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771039520000
698feb0fd5fe59bad8d3a936,,72.02,93.07,79.22,72.1,90;5;0;0,time,15,-1,12,15,0,27.61,false,false,english,,normal,false,false,false,,1771039503000
698fea98d5fe59bad8d3a607,,80.87,97.2,84.07,77.77,101;0;0;1,time,15,-1,5,14.99,0,3.06,false,false,english,,normal,false,false,false,,1771039384000
698fea51d5fe59bad8d3a40a,,45.62,87.01,58.43,51.91,57;4;0;0,time,15,-1,10,14.99,0,25.62,false,false,english,,normal,false,false,false,,1771039313000
698fe9f2d5fe59bad8d3a162,,70.61,94.07,75.81,71.7,353;7;3;0,time,60,-1,10,59.99,0,18.15,false,false,english,,normal,false,false,false,,1771039218000
698fe95cd5fe59bad8d39cf9,,68.02,91,77.62,65.95,85;3;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771039068000
698fe94bd5fe59bad8d39c82,,64.03,89.11,79.24,71.58,80;5;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771039051000
698fe8e9d5fe59bad8d399db,,71.24,93.75,73.64,79.59,89;1;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771038953000
698fe8d7d5fe59bad8d39978,,63.22,92.94,63.22,60.47,79;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771038935000
698fe8c4d5fe59bad8d398f6,,63.22,87.78,63.22,60.58,79;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1771038916000
698f57d3d5fe59bad8ced8b7,,66.44,98.81,66.44,70.26,83;0;0;0,time,15,-1,3,14.99,0,12.97,false,false,english,,normal,false,false,false,,1771001811000
698f5786d5fe59bad8ced465,,76.83,98.02,80.83,63.85,96;0;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771001734000
698f5774d5fe59bad8ced371,,70.43,96.7,70.43,64.17,88;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1771001716000
698f5742d5fe59bad8ced0a1,,60.04,91.57,60.04,57.34,75;0;0;0,time,15,-1,1,14.99,0,2.07,false,false,english,,normal,false,false,false,,1771001666000
698e160cd5fe59bad8c21635,,64.83,91.21,68.83,67.33,81;2;0;0,time,15,-1,2,14.99,0,2.63,false,false,english,,normal,false,false,false,,1770919436000
698e15f4d5fe59bad8c214ef,,64.05,96.47,66.45,75.32,80;0;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770919412000
698e15e3d5fe59bad8c2140e,,60.85,90.8,65.65,67.78,76;2;1;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770919395000
698e15d3d5fe59bad8c21311,,49.62,80.49,57.62,55.81,62;3;2;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770919379000
698e15c2d5fe59bad8c2120c,,70.45,89.42,80.85,61.87,88;5;0;1,time,15,-1,15,14.99,0,19.8,false,false,english,,normal,false,false,false,,1770919362000
698e153fd5fe59bad8c20ad1,,73.66,90.65,84.87,80.94,92;6;0;2,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770919231000
698e152dd5fe59bad8c209dc,,80.06,99.01,80.06,74.87,100;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770919213000
698e151cd5fe59bad8c208d3,,61.63,92.05,69.64,61.72,77;4;0;0,time,15,-1,2,14.99,0,7.54,false,false,english,,normal,false,false,false,,1770919196000
698e14ecd5fe59bad8c20638,,49.63,90.41,57.64,41.31,62;4;0;0,time,15,-1,9,14.99,3,21.11,false,false,english,,normal,false,false,false,,1770919148000
698e14a3d5fe59bad8c2023f,,65.62,95.65,71.22,64.36,82;0;0;1,time,15,-1,1,14.99,0,10.69,false,false,english,,normal,false,false,false,,1770919075000
698e1480d5fe59bad8c20058,,74.43,96.04,79.23,73.73,93;1;0;0,time,15,-1,2,14.99,0,3.5,false,false,english,,normal,false,false,false,,1770919040000
698e1458d5fe59bad8c1fe5f,,60.84,94.38,68.05,58.99,76;1;0;0,time,15,-1,3,14.99,0,4.33,false,false,english,,normal,false,false,false,,1770919000000
698e1211d5fe59bad8c1de03,,61.41,93.84,65.61,65.19,307;5;1;2,time,60,-1,11,59.99,0,19.04,false,false,english,,normal,false,false,false,,1770918417000
698e116fd5fe59bad8c1d4ef,,61.62,93.02,68.02,64.86,77;4;0;1,time,15,-1,8,14.99,0,12.99,false,false,english,,normal,false,false,false,,1770918255000
698e1117d5fe59bad8c1cf78,,69.65,95.74,74.45,74.96,87;2;0;1,time,15,-1,3,14.99,0,2.47,false,false,english,,normal,false,false,false,,1770918167000
698e10fcd5fe59bad8c1cdc5,,60.84,95,60.84,57.46,76;0;0;0,time,15,-1,12,14.99,0,15.87,false,false,english,,normal,false,false,false,,1770918140000
698e1094d5fe59bad8c1c783,,60.21,92.04,63.41,68.21,301;4;0;1,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1770918036000
698dfea4d5fe59bad8c0ae6e,,66,95.49,68.21,64.65,330;3;0;1,time,60,-1,3,60,0,4.81,false,false,english,,normal,false,false,false,,1770913444000
698dfe3dd5fe59bad8c0a881,,60.21,91.57,64.41,63.86,301;4;1;2,time,60,-1,4,59.99,0,12.99,false,false,english,,normal,false,false,false,,1770913341000
698dfd3cd5fe59bad8c098ea,,64.8,90.98,67.8,64.76,324;6;0;2,time,60,-1,2,60,0,1.42,false,false,english,,normal,false,false,false,,1770913084000
698dfcc3d5fe59bad8c091ab,,58.6,91.45,64.4,61.26,293;6;2;1,time,60,-1,11,60,0,32.72,false,false,english,,normal,false,false,false,,1770912963000
698dfb7dd5fe59bad8c07ce9,,57.63,88.37,63.24,65.44,72;2;0;1,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770912637000
698dfb6cd5fe59bad8c07bd4,,60.02,90,67.22,56.58,75;0;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1770912620000
698dfb5ad5fe59bad8c07aab,,55.22,86.9,61.62,57.38,69;3;0;1,time,15,-1,9,14.99,0,18.25,false,false,english,,normal,false,false,false,,1770912602000
698dfb25d5fe59bad8c0778a,,72.82,93.14,78.42,69.53,91;2;0;0,time,15,-1,1,15,0,2.93,false,false,english,,normal,false,false,false,,1770912549000
698dfae9d5fe59bad8c073dd,,79.23,95.19,79.23,69.54,99;0;0;0,time,15,-1,4,14.99,0,4.29,false,false,english,,normal,false,false,false,,1770912489000
698dfab5d5fe59bad8c070af,,54.42,84.71,58.42,64.91,68;0;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1770912437000
698dfaa4d5fe59bad8c06fae,,70.43,94.62,70.43,63.61,88;0;0;0,time,15,-1,2,14.99,0,4.77,false,false,english,,normal,false,false,false,,1770912420000
698ca49cd5fe59bad8b1d631,,63.2,88.1,72,66.55,316;16;2;5,time,60,-1,2,60,0,0.86,false,false,english,,normal,false,false,false,,1770824860000
698ca3cdd5fe59bad8b1c9a4,true,72.41,94.86,76.01,70.94,362;7;0;1,time,60,-1,3,59.99,0,7.72,false,false,english,,normal,false,false,false,,1770824653000
698ca339d5fe59bad8b1c116,true,70.41,93.04,74.41,63.48,352;6;1;1,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1770824505000
698ca2edd5fe59bad8b1bc75,,55.01,89.43,60.41,57.97,275;3;0;5,time,60,-1,10,59.99,0,13.42,false,false,english,,normal,false,false,false,,1770824428000
698ca211d5fe59bad8b1adff,,65.21,90.69,71.41,65.43,326;10;2;1,time,60,-1,4,59.99,0,12.72,false,false,english,,normal,false,false,false,,1770824209000
698c9505d5fe59bad8b0dfe6,,59.61,90.59,64.41,60.87,298;5;5;1,time,60,-1,12,59.99,0,16.04,false,false,english,,normal,false,false,false,,1770820869000
698c9490d5fe59bad8b0d870,,63.22,96.7,72.82,64.67,79;0;1;1,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1770820752000
698c947fd5fe59bad8b0d76e,,60.83,91.76,64.04,61.53,76;2;0;2,time,15,-1,2,14.99,0,2.22,false,false,english,,normal,false,false,false,,1770820735000
698b44eed5fe59bad8a29aab,,67.23,90.82,76.03,60.95,84;3;1;0,time,15,-1,7,14.99,0,10.14,false,false,english,,normal,false,false,false,,1770734830000
698b44c4d5fe59bad8a2982d,,68.85,94.57,70.45,69.72,86;1;0;0,time,15,-1,2,14.99,0,6.38,false,false,english,,normal,false,false,false,,1770734788000
698b449ad5fe59bad8a295a9,,61.21,92.13,64.21,62.21,306;3;1;2,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1770734746000
698b1dbed5fe59bad8a08a75,,65.81,92.62,70.61,66.18,329;8;2;2,time,60,-1,19,59.99,0,22.8,false,false,english,,normal,false,false,false,,1770724798000
698b1d1ed5fe59bad8a083fc,,68.41,92.15,74.01,70.21,342;11;1;3,time,60,-1,8,59.99,0,16.25,false,false,english,,normal,false,false,false,,1770724638000
698b1cb5d5fe59bad8a07fb8,,65.61,90.86,70.81,66.98,328;10;0;5,time,60,-1,7,60,0,49.16,false,false,english,,normal,false,false,false,,1770724533000
698b1c12d5fe59bad8a0793e,,64.21,92.8,68.81,68.99,321;6;0;1,time,60,-1,4,59.99,0,12.75,false,false,english,,normal,false,false,false,,1770724370000
698b1bbbd5fe59bad8a075e1,,73.64,92.16,76.84,72.52,92;1;0;1,time,15,-1,3,14.99,0,3.33,false,false,english,,normal,false,false,false,,1770724283000
698b1b99d5fe59bad8a0747d,,72.82,93,76.82,68.7,91;2;0;0,time,15,-1,1,15,0,0.78,false,false,english,,normal,false,false,false,,1770724249000
698ac0bed5fe59bad89d13cc,,53.63,85.39,66.43,58.99,67;4;0;2,time,15,-1,4,14.99,1,4,false,false,english,,normal,false,false,false,,1770700990000
698abfffd5fe59bad89d0d31,,62.01,91.6,68.61,69.72,310;9;1;2,time,60,-1,1,59.99,0,12.18,false,false,english,,normal,false,false,false,,1770700799000
698abebbd5fe59bad89d0216,,30.42,80.36,41.63,20.22,38;4;1;0,time,15,-1,1,14.99,4,1.15,false,false,english,,normal,false,false,false,,1770700475000
698abea5d5fe59bad89d0150,,68.82,95.6,70.42,67.33,86;0;0;1,time,15,-1,4,14.99,0,3.69,false,false,english,,normal,false,false,false,,1770700453000
698abe85d5fe59bad89d0041,,52.02,87.18,56.02,61.43,65;1;0;0,time,15,-1,6,14.99,0,25.91,false,false,english,,normal,false,false,false,,1770700421000
698abe0cd5fe59bad89cfc4d,,60.83,87.23,69.63,67.32,76;3;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770700300000
698abdaad5fe59bad89cf8f6,true,69,95.87,70,66.08,345;1;0;0,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1770700202000
6989db44d5fe59bad8932668,,63.4,92.24,70.4,69.58,317;11;1;2,time,60,-1,1,60,0,1.1,false,false,english,,normal,false,false,false,,1770642244000
6989dacdd5fe59bad8932135,true,75.67,95.59,75.67,77.84,128;0;0;0,words,25,-1,2,20.3,0,3.99,false,false,english,,normal,false,false,false,,1770642125000
6989daabd5fe59bad8931fa8,,58.44,90.38,80.55,73.28,37;1;0;3,words,10,-1,1,7.6,0,0.89,false,false,english,,normal,false,false,false,,1770642091000
6989da95d5fe59bad8931ea6,,66.42,93.68,72.82,68.6,83;0;0;2,time,15,-1,2,15,0,1.53,false,false,english,,normal,false,false,false,,1770642069000
6989da75d5fe59bad8931d28,,58.81,90.49,65.41,70.54,294;7;3;0,time,60,-1,6,59.99,0,7.02,false,false,english,,normal,false,false,false,,1770642037000
6989da0fd5fe59bad8931821,,60.02,91.02,62.42,70.06,150;3;0;0,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1770641935000
6989d9ded5fe59bad89315e0,,51.61,86.45,54.01,67.59,129;0;1;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1770641886000
6989d8a0d5fe59bad89306de,,62.82,94.08,65.22,73.88,157;3;0;1,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1770641568000
6989d87cd5fe59bad893054f,,66.41,94.35,66.41,66.01,166;0;0;0,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1770641532000
6989d85bd5fe59bad89303c1,,63.62,92.61,66.42,59.04,159;3;1;0,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1770641499000
6989d6c6d5fe59bad892f1fe,,59.61,90.48,62.41,64.71,149;3;0;1,time,30,-1,0,30,0,0,false,false,english,,normal,false,false,false,,1770641094000
69897db5d5fe59bad88f6f60,true,68.81,90.45,76.41,65.97,172;7;1;2,time,30,-1,3,30,0,2.46,false,false,english,,normal,false,false,false,,1770618293000
6989711cd5fe59bad88f032b,,50.82,85.53,52.02,57.12,127;1;0;0,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1770615068000
69896f98d5fe59bad88ef777,,50.01,90.21,53.21,65.46,125;4;0;1,time,30,-1,0,29.99,0,0,false,false,english,,normal,false,false,false,,1770614680000
69896f78d5fe59bad88ef694,,59.61,90.12,64.01,69.82,149;3;0;0,time,30,-1,4,30,0,14.31,false,false,english,,normal,false,false,false,,1770614648000
69896f3cd5fe59bad88ef4af,,64.81,94.25,66.81,68.09,162;2;0;0,time,30,-1,8,30,0,20.37,false,false,english,,normal,false,false,false,,1770614588000
69896ed6d5fe59bad88ef14d,,51.62,85.98,61.62,68.41,129;8;0;2,time,30,-1,19,29.99,0,31.99,false,false,english,,normal,false,false,false,,1770614486000
69896e58d5fe59bad88eed0f,true,53.28,88.14,61.45,67.76,450;11;3;4,words,100,-1,1,101.34,0,0.33,false,false,english,,normal,false,false,false,,1770614360000
69896dd4d5fe59bad88ee8ba,true,63.06,91.73,69.03,59.98,243;6;0;3,words,50,-1,1,46.24,0,0.13,false,false,english,,normal,false,false,false,,1770614228000
69896d6bd5fe59bad88ee521,true,68.28,88.79,78.79,66.27,91;7;0;2,time,16,-1,22,15.99,0,44.08,false,false,english,,normal,false,false,false,,1770614123000
69896c9ad5fe59bad88ede32,,66.81,94.94,68.01,68.19,334;2;1;0,time,60,-1,4,59.99,0,33.16,false,false,english,,normal,false,false,false,,1770613914000
69896c23d5fe59bad88eda37,,66.81,93.09,73.61,72.54,334;12;1;3,time,60,-1,4,59.99,0,13.02,false,false,english,,normal,false,false,false,,1770613795000
69896ba2d5fe59bad88ed5ce,,67.61,94.13,72.41,67.26,338;6;1;1,time,60,-1,12,59.99,0,35.85,false,false,english,,normal,false,false,false,,1770613666000
69896ae7d5fe59bad88eceeb,,68.21,92.61,73.41,71.17,341;11;0;4,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1770613479000
69896aa2d5fe59bad88ecc4f,,52.02,76.53,76.02,73.87,65;12;1;6,time,15,-1,1,15,0,15.18,false,false,english,,normal,false,false,false,,1770613410000
69896a70d5fe59bad88eca75,,57.61,91.19,61.61,65.65,288;6;1;0,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1770613360000
69896a22d5fe59bad88ec778,,55,89.59,58,62.62,275;3;1;2,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1770613282000
6988cb13d5fe59bad88a2473,,65.21,92.52,68.41,66.01,326;6;0;2,time,60,-1,1,59.99,0,7.76,false,false,english,,normal,false,false,false,,1770572563000
6988be9ad5fe59bad889aafc,,55,88.99,61,62.8,275;8;1;2,time,60,-1,0,60,0,0,false,false,english,,normal,false,false,false,,1770569370000
69876b47d5fe59bad87f517e,,57.21,86.65,64.41,63.13,286;12;0;3,time,60,-1,4,59.99,0,24.86,false,false,english,,normal,false,false,false,,1770482503000
6987609cd5fe59bad87ee1fd,,57.41,89.34,64.61,61.99,287;12;1;1,time,60,-1,3,59.99,0,3.6,false,false,english,,normal,false,false,false,,1770479772000
69873160d5fe59bad87d1c69,,54.61,86.51,63.61,57.84,273;13;0;5,time,60,-1,0,59.99,0,0,false,false,english,,normal,false,false,false,,1770467680000
69873113d5fe59bad87d19c9,,59.01,90.62,63.41,62.76,295;4;2;1,time,60,-1,8,59.99,0,33.23,false,false,english,,normal,false,false,false,,1770467603000
69872f58d5fe59bad87d0af0,,63.41,92.86,66.61,68.06,317;6;0;2,time,60,-1,8,59.99,0,14.06,false,false,english,,normal,false,false,false,,1770467160000
69872ec7d5fe59bad87d066f,,61.21,87.76,74.21,65.05,306;21;2;5,time,60,-1,4,59.99,0,7.9,false,false,english,,normal,false,false,false,,1770467015000
69872e72d5fe59bad87d03e6,,53.8,88.89,71.73,63.07,39;2;0;4,words,10,-1,0,8.7,0,0,false,false,english,,normal,false,false,false,,1770466930000
69872e68d5fe59bad87d0380,,73.15,95.65,80.28,85.54,41;0;0;1,words,10,-1,0,6.73,0,0,false,false,english,,normal,false,false,false,,1770466920000
69872e5ed5fe59bad87d033c,,84.28,94.74,90.65,72.23,53;2;0;0,words,10,-1,4,7.55,0,7.25,false,false,english,,normal,false,false,false,,1770466910000
69872e45d5fe59bad87d0278,,76.75,89.8,110.61,65.8,34;1;2;0,words,10,-1,0,5.32,0,0,false,false,english,,normal,false,false,false,,1770466885000
69872e37d5fe59bad87d020b,,33.9,85.11,45.2,28.88,33;1;0;10,words,10,-1,0,11.68,2,0,false,false,english,,normal,false,false,false,,1770466871000
69872e0bd5fe59bad87d00a4,,58.41,89.74,63.61,62.07,292;8;0;5,time,60,-1,2,59.99,0,10.63,false,false,english,,normal,false,false,false,,1770466827000
69872da8d5fe59bad87cfd8e,,54.41,87.65,60.61,67.26,272;9;0;1,time,60,-1,3,59.99,0,10.5,false,false,english,,normal,false,false,false,,1770466728000
69872d3ad5fe59bad87cf9c1,,50.42,86.67,50.42,59.36,63;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770466618000
69872d29d5fe59bad87cf924,,65.64,98.81,65.64,57.88,82;0;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770466601000
69872cf1d5fe59bad87cf754,,47.21,79.73,47.21,59.17,59;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1770466545000
69872504d5fe59bad87cb197,,59.23,92.77,64.03,69.86,74;2;0;0,time,15,-1,0,14.99,0,0,false,false,english,,normal,false,false,false,,1770464516000
698724f2d5fe59bad87cb10d,,61.62,89.36,72.03,61.6,77;4;0;0,time,15,-1,1,14.99,0,2.48,false,false,english,,normal,false,false,false,,1770464498000
698724ddd5fe59bad87cb053,,43.22,78.38,48.02,51.29,54;2;0;0,time,15,-1,1,14.99,0,0.05,false,false,english,,normal,false,false,false,,1770464477000
